setting,unsafe,club,falsebeard,mark_lift,integrity,social
0.19,0.0803842758969607,0.4808987050362455,0.06723760941504331,0.08487912662197727,0.9746642550305828,40.99235331467204
0.2,0.08116216231387587,0.47917250734541017,0.06777882092760776,0.08376354216175841,0.9730623949914528,40.83116089067032
0.21,0.0819260047016655,0.47740588534101025,0.06832734516948318,0.08253700242021522,0.9714281262801473,40.67301817850937
0.22,0.08267423147647628,0.4755899733727609,0.06887707067609658,0.08119795503769467,0.9697626616093641,40.518274934542546
0.23,0.08340406800212208,0.4737192379443829,0.0694217993070182,0.0797439277225731,0.968067815259887,40.36752891434762
0.24,0.08411223805579744,0.4717908749532797,0.06995546962600092,0.07817298032583408,0.9663459171263662,40.22147866648223
0.25,0.0847954262761812,0.46980458675831727,0.0704723614383613,0.07648465476129007,0.9645997279166876,40.08082614573952
0.26,0.08545052280474885,0.4677622560704411,0.07096727478307507,0.07468039634236223,0.9628323333308377,39.94622565934405
0.27,0.08607467361046003,0.4656672730646835,0.07143566036150789,0.07276347617705659,0.9610470096381716,39.81827467839492
0.28,0.08666517599494511,0.4635235727266121,0.07187368025347947,0.07073852740153264,0.9592470734799758,39.69753802444728
0.29,0.0872193087237069,0.46133475169505794,0.07227819970867536,0.06861094873501328,0.9574357490278345,39.584585705927836
0.3,0.08773421533967948,0.4591036984116856,0.07264672948999006,0.06638649037454436,0.9556160923774767,39.48001838172145
0.31,0.08820691031411404,0.4568328387031089,0.07297733172675973,0.06407119264171668,0.9537909961042575,39.384465488265434
0.32,0.08863438944047874,0.4545247066160384,0.07326848867137499,0.06167160513159464,0.9519632678446377,39.298560579249404
0.33,0.08901378534652063,0.45218249659790377,0.07351894771545686,0.059195085532560254,0.9501357537957137,39.22290711426533
0.34,0.08934253339808207,0.44981046239807543,0.07372758987195657,0.05665001452558627,0.9483114653631886,39.15804232371492
0.35,0.08961855819496817,0.44741421006663895,0.07389339417650348,0.05404587833517982,0.9464936573483693,39.10439690184467
0.36,0.08984053382922087,0.4450010040774285,0.0740155992244619,0.05139329144770144,0.9446857808094041,39.06223907954433
0.37,0.09000833918950882,0.4425802674421189,0.0740942504234034,0.04870414543893786,0.9428911594805274,39.03157715153888
0.38,0.09012394129332565,0.44016456830380013,0.0741314828584556,0.04599214164151988,0.9411120992305552,39.01197072654348
0.39,0.09019292559638624,0.43777128715226876,0.0741338664127302,0.04327375925689325,0.939348093933944,39.00220410611588
0.4,0.09022619902537805,0.4354240968272144,0.07411512784975599,0.040568754751492575,0.937593425250101,38.99992372303186
0.41,0.09023971095093902,0.4331511863235296,0.0740960951734518,0.037897871744356215,0.9358363132726865,39.00170096500333
0.42,0.09024953402613028,0.43097700838087444,0.07409782768500842,0.035276374150526646,0.9340629649106224,39.004088286690724
0.43,0.09026437772274022,0.4289098517459793,0.0741301467681294,0.032707496786937185,0.9322657542785596,39.00522577805893
0.44,0.09028586867708549,0.42692624892161524,0.07418626325743205,0.030183051443716802,0.9304465885411753,39.00481135116088
0.45,0.09033301276674172,0.42491802106228427,0.07425028932418545,0.027690559201475562,0.9286028458016236,38.99902905278764
0.46,0.0904186563313854,0.42277803085390886,0.07430000796899888,0.025214698480332975,0.9267374612876503,38.985363426957825
0.47,0.09040705331407661,0.4208460138393477,0.07430075819955745,0.022752580978065984,0.924938541253359,38.991869868778814
0.48,0.09029731200860597,0.419115651459133,0.07424769119015381,0.020315468272556148,0.9232156096524624,39.018746970750186
0.49,0.09013120397796047,0.4174577039657932,0.07414299375266518,0.017908306938871577,0.9215501609278182,39.05740634268628
0.5,0.0899182888714175,0.4158369744349806,0.07398810679721839,0.015534651964468682,0.9199386286506469,39.10589374529424
0.51,0.08966276064156897,0.41423524471947504,0.07378814524695533,0.013194047772904338,0.9183760108203483,39.163358438574505
0.52,0.0893702077519323,0.41263057174397655,0.07355362292353987,0.010877516431618828,0.9168502926420224,39.228662513164934
0.53,0.0890485048261124,0.41098668702523755,0.07330057829747924,0.00856439278425547,0.9153396698433759,39.30021394522859
0.54,0.08870702727764776,0.4092550627713809,0.07304857001055488,0.006224234666046047,0.913814253072181,39.37612861959822
0.55,0.08835385808368834,0.4073957413905165,0.07281459794806042,0.003828834830548078,0.9122462518225521,39.45477846841131
0.56,0.08799182759767513,0.40540434014040455,0.0726046842999213,0.0013710147343312107,0.9106252498679179,39.5355741510692
0.57,0.0876162277402894,0.40331320522104075,0.07241071461964366,-0.0011266451793503496,0.9089638615935394,39.61944746484882
0.58,0.08720972749340039,0.4011291136415044,0.07221085040475246,-0.003614818760119154,0.9072860146294005,39.71006174388309
0.59,0.08672945956891744,0.39872740966028547,0.07196398728983772,-0.006008755303450686,0.9056107206980873,39.816775085582634
0.6,0.08621635622734694,0.3963162188000944,0.07170135488289339,-0.008331400042095316,0.9039480123463058,39.93046697486391
0.61,0.0857375252818536,0.3942070271413881,0.07147719784886211,-0.0106685845903709,0.9023055310744249,40.03624468461653
0.62,0.08525669582864465,0.3922395644655214,0.07126123783721033,-0.01296828236211145,0.9006842499518777,40.14214105294943
0.63,0.0847607664731099,0.3903430318315114,0.07104185115655434,-0.015203328337075273,0.8990830666050663,40.25108457861596
0.64,0.08425047157893015,0.3885010398412726,0.07081837055988036,-0.017366034396735897,0.8975000982318597,40.362953227335694
0.65,0.08372896688490865,0.386703999529609,0.07059215715692824,-0.019453188979782765,0.8959323390358125,40.477096711737076
0.66,0.08319967529165398,0.3849429882738623,0.07036543876074071,-0.021462955455406774,0.8943754875143362,40.59280705427018
0.67,0.0826657751103079,0.3832103316493067,0.07014143966105152,-0.023394031172913277,0.8928237734323544,40.70942648146408
0.68,0.08213009201666996,0.3814997249672075,0.06992455018795382,-0.02524555841608478,0.8912696519335775,40.82637026211487
0.69,0.08159519006601203,0.3798049361130176,0.06972032210646309,-0.027017521257963417,0.8897033915043203,40.943109904869296
0.7,0.08106346731314834,0.37811791868793554,0.06953531176583277,-0.028711113743183914,0.8881126977610213,41.059156522383226
0.71,0.08053711063198397,0.37642746871161914,0.0693768989257884,-0.030328618739755897,0.8864824661268306,41.17407312927035
0.72,0.08001793771950902,0.37471912833979704,0.06925327840082024,-0.03187278265672844,0.8847945796600953,41.28750853020785
0.73,0.07950730014160295,0.3729764455636048,0.06917384454710743,-0.033346079795067096,0.8830274848089109,41.399215561624345
0.74,0.0790061884652387,0.3711830800764033,0.06915009105838464,-0.03475026709038953,0.8811552178087577,41.50902471468488
0.75,0.07851542497390562,0.3693252173608025,0.06919703234433791,-0.03608602051243881,0.8791456486196333,41.61679874534907
0.76,0.07803560659382427,0.36739430836062736,0.06933522778528955,-0.03735182254078129,0.876957703665112,41.72244027736798
0.77,0.07756711392932705,0.3653857324953295,0.06959283753367917,-0.0385438028908196,0.8745372410529655,41.82589315285842
0.78,0.07711259914689593,0.3632740542604854,0.07000358843319547,-0.03966657393904838,0.871812915968138,41.92665842242668
0.79,0.07668370978904487,0.36095339271837534,0.07059509669022893,-0.04076220818565812,0.8686974308244343,42.02247036197276
0.8,0.07630373785045881,0.35821511805459516,0.07137955921420625,-0.041922206383048555,0.8650937780957364,42.1087709599182
0.81,0.07599595356624159,0.3548462915509431,0.07237414314278949,-0.04323873082835539,0.8608857055295088,42.18101619356851
0.82,0.07577116165840452,0.350731050424538,0.0736394746840201,-0.044751213935496637,0.8558998176443654,42.23714760160782
0.83,0.07562963426485694,0.3458276594579224,0.0753044237292783,-0.0464521273729408,0.8498535686977781,42.27722974707286
0.84,0.07556848228218524,0.34009365884160014,0.07758890082708772,-0.0483148723065846,0.8422863399247518,42.30202533593235
0.85,0.07558532521732608,0.3334233531963951,0.08084893305603302,-0.05030584036796104,0.8324486734036652,42.31234291559866
0.86,0.0756812645235167,0.32555203098585217,0.08563838921297356,-0.05239662737723283,0.8191410764826244,42.308603591498105
0.87,0.07587155064891209,0.315848876880796,0.09273943152674313,-0.054622933276547325,0.8005470187622068,42.28897283602968
0.88,0.07620330429637912,0.3030589348646234,0.10310590499832525,-0.05719882455547787,0.7741422608019048,42.24605064479151
0.89,0.07673783219106824,0.28545240069236766,0.11785397732681684,-0.06046675404484059,0.7366048421999104,42.170305932417754
0.9,0.07746374349556588,0.26160212179224124,0.1386967928614334,-0.06444372496824391,0.6833881959654915,42.06711094332298
0.91,0.07822060364372818,0.23079403377635288,0.1690020049305989,-0.06829993502558884,0.6079958723876014,41.97227453470869
0.92,0.07860810054033476,0.19274265324833453,0.2154120913146658,-0.06983203303988983,0.5026022023465652,41.97194015343117
0.93,0.07779464893148386,0.1477096808640976,0.28781320751655265,-0.0654825527975097,0.36631659949507606,42.24255522523428
0.94,0.07460851878788284,0.09968386494920992,0.38753229593509014,-0.053579377065160694,0.22522578535567803,43.023144368324694
0.95,0.06902461764693615,0.05969332251152063,0.48461963335933333,-0.03882228707570057,0.1238184869974209,44.29150992446674
0.96,0.06304530336024444,0.035687421683778385,0.5407805201032327,-0.02691825429078798,0.07256123762336204,45.60338593393092
0.97,0.0583976752463292,0.02428531991859471,0.552697969258028,-0.019030385465859556,0.051801561967337484,46.60169265527901
0.98,0.055624529100730374,0.019074778992735048,0.5351000364897412,-0.01470735634758158,0.044725877217004974,47.1879412684413
0.99,0.05445530791041945,0.01672458274265305,0.5009347187973013,-0.013519650524643545,0.044202459538193475,47.428716510969124
1.0,0.053399494726438824,0.015367656798777066,0.4664862421818395,-0.013397413527085344,0.04571344389745459,47.64529458671678
