setting,unsafe,club,falsebeard,mark_lift,integrity,social
0.18,0.04140785457146098,0.43703632577710816,0.04733763257312441,0.00673585391334286,0.9494250225370731,49.3422189263125
0.19,0.038595530752298525,0.4381473031456965,0.04646836459615159,0.006220602861139124,0.9504027678920629,49.9360835348171
0.2,0.03608342722978382,0.43866351933067277,0.04584370102986079,0.005746593407189748,0.9510675879482129,50.46757176995896
0.21,0.03386348784847328,0.43916648702521877,0.04538243898802497,0.005314664433905714,0.951566787413475,50.937168406682844
0.22,0.03190151264407094,0.439859012574608,0.045030077869469755,0.0049325428864014365,0.9519767393780894,51.35170148492415
0.23,0.030145154028208637,0.4405498624491539,0.04477539970813412,0.004601082769577491,0.9522876328690778,51.72267116930064
0.24,0.0285612993635853,0.44119176673603444,0.04460677143944614,0.004317649132794532,0.9525060665535876,52.057200003020675
0.25,0.027124609325937125,0.4417885447779632,0.044510624180130146,0.004078715681133271,0.9526462305123982,52.360653534717635
0.26,0.025815025493970165,0.4423311442471435,0.044471983966133964,0.0038743856820678824,0.9527227689673706,52.63729441368339
0.27,0.024617872468194826,0.44280709417872455,0.04447853479244665,0.0036916581807291404,0.95274739818789,52.89024627080752
0.28,0.023520001190285335,0.44330208992511466,0.04453106177609065,0.0035369762218322442,0.9527277415202892,53.122130719935576
0.29,0.02250882136602643,0.44396078365844416,0.04463621461548322,0.003422809424502904,0.952671193804167,53.3353397196675
0.3,0.021574587009008384,0.44481123230140857,0.04477581566284761,0.0033116944151699856,0.9526003208640141,53.53184442431541
0.31,0.02070706247534291,0.44591759781396656,0.044929161848258015,0.003167381839765837,0.9525437922084387,53.71364733914893
0.32,0.01990168741438808,0.446685271654072,0.04508073508330361,0.002991537963230373,0.9524570765571149,53.882911143642204
0.33,0.019131181071921396,0.4469201954305691,0.045204911777524545,0.0028082403777497378,0.9523463324956363,54.04580518714141
0.34,0.018296232945355075,0.4477649617967273,0.04520893148088303,0.0027012165174005176,0.9524215554017674,54.221037083483964
0.35,0.017434536355772193,0.44894799961349974,0.04517899158955514,0.00263430419579469,0.9525660584171567,54.40121344826899
0.36,0.016757052335022782,0.44823545705613743,0.045392066401248564,0.00243001589200309,0.9522718016273813,54.54629120027632
0.37,0.01616347446915687,0.44640620891858546,0.04567659600674394,0.0021659999651312267,0.9517889283888902,54.675903126331704
0.38,0.01559283168383481,0.4445792353515934,0.045930451367882444,0.0019386067354337788,0.9513343510533422,54.800638776318074
0.39,0.015036801254175284,0.44304572564715916,0.046150208976642154,0.0017716849591601358,0.950942657306361,54.921660034764855
0.4,0.014558940926193038,0.44216621688459257,0.04648245265018229,0.0016454124310948393,0.950502373117404,55.02483367943404
0.41,0.01412352516214652,0.44158469548829404,0.046871521777381,0.001541196185748439,0.9500341205425659,55.11843333080676
0.42,0.013704260704531599,0.4410853876852562,0.047273871090371566,0.0014529606728737043,0.9495600218412652,55.20845394551361
0.43,0.013294298773915077,0.4406500207489508,0.04768170669249698,0.0013809061026422986,0.9490861558562359,55.29638446605132
0.44,0.012889375586197144,0.44030180739780705,0.048090848370056664,0.0013265144984123678,0.9486193602570895,55.383083913066656
0.45,0.012478437467003205,0.4402493081992049,0.048496992297072924,0.0013114079668274936,0.9481865078775075,55.47049250946269
0.46,0.011957601850304023,0.4430952504678668,0.04889763848536765,0.0016152375924289863,0.94806971783914,55.57559821864993
0.47,0.01118107749212165,0.45273828270423677,0.0492732131164522,0.002578535597082876,0.9486927315878471,55.721721543170375
0.48,0.010684309233408195,0.4546154678376012,0.049580122763841064,0.0026918991205125975,0.9485696077661436,55.823565929289735
0.49,0.010017338975113046,0.4542571909989481,0.04932165779794256,0.0024240099797474546,0.9487645268078334,55.965961373735226
0.5,0.007203679789948618,0.4570708914316738,0.04205947304881622,0.001421418294887511,0.9561471368230978,56.55839084731987
