setting,unsafe,club,falsebeard,mark_lift,integrity,social
1.8,0.021685874879159267,0.34205994953970625,0.10558529644460315,-0.0016914749381803373,0.8679658786789616,53.713402774400485
1.9,0.020580222908401308,0.34144423710506266,0.11056933548578891,-0.0016979301239782307,0.8623191291996762,53.9492380544742
2.0,0.019570774921352507,0.3412926249239966,0.11543474685185645,-0.0018047666324453315,0.8570242885968924,54.16367432441821
2.1,0.018713493231592628,0.3408134474511252,0.12011863671947082,-0.0018422042979595599,0.8518681761082041,54.34643035822814
2.2,0.01778371482926495,0.3428368420831774,0.12376380675959976,-0.0016274346614374435,0.8488033854903749,54.53931344984696
2.3,0.016721482654903475,0.3484048647649546,0.12595679116824532,-0.00113521520528026,0.8486233864779638,54.75290542582217
2.4,0.016002352389683946,0.34884501143661517,0.12895863430496218,-0.0010749203876414537,0.8457198284162155,54.904330218504676
2.5,0.015428683153996602,0.34683207339197597,0.13187578253212703,-0.0012131279957638963,0.8419858502557216,55.029999617329565
2.6,0.014863423676759264,0.3441083336291071,0.13454422583716336,-0.0014129781183630508,0.8382212946339395,55.15532488546971
2.7,0.014332112324369177,0.34154518373120396,0.13706585750101788,-0.001558544297392328,0.834648261446708,55.27311076324193
2.8,0.013947472508615678,0.34077202052562316,0.13982994117928577,-0.0015995101675936318,0.8315290446272512,55.35627892486675
2.9,0.01359800070272452,0.3413891936301302,0.1423688546522351,-0.0014752225310936673,0.8291972941506499,55.429298763062306
3.0,0.013252544195879887,0.343195170336588,0.14454351598315746,-0.0011985807442528307,0.8277171671929444,55.49917665019326
3.1,0.012968704278962694,0.3433730941154881,0.14659136069231354,-0.0011521225056794204,0.8257423491465309,55.5590453750397
3.2,0.012700451864998805,0.3430036418006908,0.14835178389442144,-0.001205750476266032,0.8238388198432072,55.61665250131615
3.3,0.012398219550959877,0.3416673897456783,0.14950988681014823,-0.0014943570078386204,0.8221183980398616,55.68343682708203
3.4,0.012149510881648638,0.34094326391944996,0.1506754105333558,-0.0016377600921659852,0.8206482089691475,55.73765642479235
3.5,0.011948127251259053,0.3408425002457977,0.15189236044457352,-0.001639781318512612,0.8193970587467196,55.78058889769943
3.6,0.011761324345269941,0.3408241141560393,0.15296885925720693,-0.0016288897947132064,0.8183219096335409,55.820263099418185
3.7,0.011585054852959787,0.3408356300402677,0.15390309009394257,-0.00161674956245772,0.8174010921002342,55.857642311363065
3.8,0.011418082113699296,0.3408729740842456,0.15471140550638085,-0.00160366762737163,0.8166161275402533,55.89299718350178
3.9,0.01125938584644661,0.3409377821457642,0.1554101513953924,-0.001588750685526219,0.8159511363351667,55.92654155617741
4.0,0.01110759305931514,0.3410474327336148,0.1560119668093739,-0.0015688280835503,0.8154005612314196,55.95853400574579
4.1,0.010956024391886546,0.34139914710907826,0.1564860609032196,-0.0015200424916694821,0.8150768926244584,55.99000992585805
4.2,0.010732428181385301,0.3444712239393868,0.15624779951273682,-0.001181760500676532,0.8165834672430102,56.031473011632656
4.3,0.01004900892530083,0.36450034395461195,0.15198919796649277,0.0007162279974177732,0.8285574831199288,56.13735980797139
4.4,0.009410557057628976,0.38398120992568263,0.1479620028648791,0.002312865460692315,0.8392542433247401,56.23465554005493
4.5,0.009198832944305733,0.38729046278512913,0.14739145440787974,0.0025174024595728817,0.8408859666083751,56.27306386900198
4.6,0.008844545355256502,0.3897136903463578,0.145524158272651,0.0023279717581036197,0.8433765731597637,56.34345067223832
4.7,0.0072500709749349496,0.4053093880531316,0.1318113837588804,0.0014807437069283003,0.8606310488093929,56.65108509296286
4.8,0.0037537007320626427,0.45467602632673565,0.08646105778532366,0.0008870403654802628,0.9132942707387327,57.29501228034509
4.9,0.0019077985637444938,0.4857002134443922,0.059081580280732564,0.0007050593275548245,0.9426823663474401,57.62491499230636
5.0,0.001592495927911153,0.4850213412093278,0.05514479578778801,0.0005034426008332371,0.9462188324696486,57.693158579489435
5.1,0.0013303212096237127,0.4724915158867925,0.05277688221554005,5.5279259763674204e-05,0.9471126127036323,57.77378063441732
5.2,0.0012336046471198119,0.46843050149222326,0.05208701951429594,-7.319358863222547e-05,0.9473385803227514,57.802386413256414
5.3,0.001198489457204875,0.4679902050379506,0.05200942426678903,-8.345265933995538e-05,0.9473658239599516,57.810690363533155
5.4,0.001168506778209773,0.46784158530777104,0.05197979653420328,-8.393627250335989e-05,0.9473782132771603,57.81732220396236
5.5,0.0011384391618843345,0.46767151342992025,0.05194496737709679,-8.414962680303173e-05,0.9473933312182955,57.82401411705696
5.6,0.0011078747146661045,0.46745086432450483,0.05190088269893871,-8.476987423555737e-05,0.9474119648453079,57.83091149658529
5.7,0.00107682020050101,0.4671681963488477,0.051847300717912076,-8.586421977552217e-05,0.947433135659064,57.83803582878705
5.8,0.0010454133296956616,0.46681280310347334,0.05178456364153228,-8.725489611316473e-05,0.9474553851702131,57.84538025060347
5.9,0.0010137965246832122,0.466371878646555,0.051713159062625615,-8.900023375291166e-05,0.9474768901131148,57.852940026500356
6.0,0.0009821145549324117,0.46583185072658856,0.0516338051610999,-9.118518154749289e-05,0.9474955187267553,57.86071143088087
6.1,0.0009504702434835479,0.4651798002036691,0.05154748671923291,-9.386499440822149e-05,0.947508941025002,57.86869849723836
6.2,0.00091888999259916,0.46440457481301095,0.05145549156170742,-9.70790110152997e-05,0.9475147045218093,57.876917885853885
6.3,0.000887344294169215,0.4634984734105496,0.051359612216592944,-0.0001007891249708015,0.9475102109233504,57.88539127000166
6.4,0.0008558062141069543,0.46246000137861776,0.05126248863245168,-0.00010478164298677317,0.9474926707673825,57.8941278738828
6.5,0.0008243020166663023,0.4612942370765665,0.05116765558464952,-0.00010874041037889359,0.9474590880584767,57.903112613043916
6.6,0.0007929367437383764,0.46001202361576704,0.051079319532815595,-0.00011242683846812707,0.9474063837401318,57.91230180605746
6.7,0.000761897703914711,0.4586316513598942,0.05100206123894308,-0.00011567005256452045,0.9473318676446625,57.921619483675386
6.8,0.0007314255620191682,0.4571804052260893,0.05094003481254365,-0.00011818587597567376,0.9472342001998996,57.93096063480833
6.9,0.0007017474160968475,0.45570539169907615,0.050895034676117376,-0.00011876791269749276,0.9471164796324135,57.94018458229375
7.0,0.0006729116015651243,0.45434833665201685,0.05086030950440193,-0.00011092692766878631,0.9470004790812572,57.94900568174697
7.1,0.0006446041681898298,0.4534128315329848,0.05081677502678228,-7.909426479513204e-05,0.946937986622997,57.95690245611035
7.2,0.0006174574488317554,0.4524352013832314,0.05079526387715845,-4.940679611253884e-05,0.9468488665637479,57.96463629515813
7.3,0.0005921357914447455,0.4509989054955228,0.050816345756328735,-4.4643008701883424e-05,0.9466671840742914,57.972871376051444
7.4,0.0005681601398376492,0.4494192678132883,0.05085019193346708,-4.7584554979884786e-05,0.9464559522987329,57.98110011329786
7.5,0.0005451544921615017,0.4477814784437453,0.05086993852088618,-5.486936751297744e-05,0.9462508803929623,57.98923996844624
7.6,0.000522630748741026,0.4460287824270852,0.05083424359503468,-7.284834504783788e-05,0.9460868768369249,57.997510204527075
7.7,0.000501254087534147,0.44429972132705786,0.050803274173964,-8.943707427433445e-05,0.9459196008755826,58.00549075313615
7.8,0.00048169213310501966,0.44272574723521346,0.050830152888117805,-9.410228670025944e-05,0.9457106171142592,58.01277535590885
7.9,0.0004635096971916822,0.4412391758970577,0.05087279833433615,-9.49889865987652e-05,0.9454944708418391,58.01959293365378
8.0,0.0004465596622553745,0.4398271189768394,0.05091633103808289,-9.506490197330741e-05,0.9452848255319123,58.02600088973444
